customer_unique_id,total_price,geolocation_lat,geolocation_lng,customer_city
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.882527681059717,-42.36182913473827,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.8583349586685,-42.30143502130421,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.858237687090163,-42.24934604702898,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.865692028560467,-42.33956132420767,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.87535784703747,-42.32121563331316,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.911086585669945,-42.31798145822718,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.862642306645267,-42.29634524762808,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.880442780918628,-42.31369258450493,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.86372192304621,-42.33431490105276,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.8691936997778,-42.34317842653568,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.923481466276534,-42.36566740524741,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.857277499999995,-42.3190935,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.85897965110133,-42.273083642762046,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.856626325338134,-42.32884607274754,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.85139285352984,-42.353911173176165,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.86530037990192,-42.348631073222,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.87313794595023,-42.3194753546462,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.86984632670121,-42.265213583398,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.870306661593546,-42.356311712613646,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.87671488994601,-42.33922752909388,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.86349638865425,-42.2776810992003,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.844865482295088,-42.31114000078978,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.880260343064787,-42.32116205437882,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.883209356007814,-42.36010528652067,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.89192679102768,-42.350952713893285,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.879661823210103,-42.35350805732148,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.854779465421608,-42.26067889610686,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.87357668349504,-42.26825191358573,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.867079038342723,-42.32059766227506,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.859940363234955,-42.33789338586939,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.872482242338844,-42.32875000168335,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.8664216919121,-42.34070708352619,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.8768582126478,-42.32068617100536,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.858237687090163,-42.24934604702898,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.72298776343411,-42.2687711314086,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.74010273508549,-42.2566947941066,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.883760061614943,-42.3158254429909,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.87464021288848,-42.34302249300539,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.851088876138,-42.33133109927531,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.874011389597868,-42.33786466164722,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.866682224187088,-42.33417131005432,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.858609485881946,-42.299170767179845,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.876082999999998,-42.26890949999999,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.872157545884512,-42.33930638854584,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.85883120379777,-42.2452671259737,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.869968502237747,-42.33587946794668,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.874832524527168,-42.33874460494621,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.86279943637362,-42.29962940741267,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.86947564326355,-42.2694115871852,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.87311529516523,-42.33584284478118,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.870011242163912,-42.34333181790568,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.860933943393885,-42.33919403712388,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.87003293548686,-42.270265326090986,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.86060179831837,-42.33982990377018,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.87054259237193,-42.30842754705344,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.865214466231357,-42.348095376217294,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.9224124999901,-42.36402349838568,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.86088715860441,-42.29111593249429,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.87325026540319,-42.33677867463468,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.85744697905977,-42.244209874871714,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.872102306903617,-42.33483569692409,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.86665650229642,-42.30905776573647,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.9224124999901,-42.36402349838568,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.873694901158544,-42.33621626242065,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.865472180422696,-42.32107795114183,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.878001127030988,-42.34042285578752,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.875260707151263,-42.33866976813368,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.88377561464843,-42.37362893752607,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.885445862880232,-42.3173824038679,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.87237726921335,-42.330936940458486,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.8700726003957,-42.31546889094072,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.865364000000007,-42.31650375,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.86626949175344,-42.32288326031463,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.859940363234955,-42.33789338586939,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.86700753668333,-42.33455436954674,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.874011389597868,-42.33786466164722,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.9224124999901,-42.36402349838568,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.83784261376593,-42.35921331034873,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.882470902604133,-42.380892970077376,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.924746,-42.319269000000006,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.856899267377543,-42.243835561554974,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.85963351991476,-42.36070400253359,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.87649212969377,-42.2740126176283,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.87397116994988,-42.36523022501789,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.87359406067956,-42.34920014286475,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.85880128255252,-42.29097340068754,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.85425063422182,-42.33856955076962,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.858237687090163,-42.24934604702898,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.86435139190317,-42.33334532307694,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.86940140545868,-42.31257561055106,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.873380119385583,-42.3410127237436,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.9224124999901,-42.36402349838568,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.87320708580683,-42.34258732508659,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.88335786606066,-42.35102718678464,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.86229745737845,-42.328422243699656,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.858237687090163,-42.24934604702898,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.86085385679732,-42.292955273862766,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.8768582126478,-42.32068617100536,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.872000352423555,-42.3372241199604,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.88791393948101,-42.36246581560607,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.858237687090163,-42.24934604702898,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.878438011004626,-42.35129264874801,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.864338977714095,-42.32783952554325,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.871196767787094,-42.32644074504066,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.870161884834797,-42.28288404286143,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.870309536212968,-42.3154866312159,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.857199909920244,-42.28050812514252,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.865364000000007,-42.31650375,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.864815919186015,-42.35232614916068,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.8754562293898,-42.32258162830222,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.844307663148378,-42.30642246979557,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.871286611064903,-42.33800444019305,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.872466122279302,-42.34025873830258,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.858237687090163,-42.24934604702898,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.87810183233894,-42.31752981480674,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.87786032673172,-42.31152616645399,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.860503782274,-42.30145618347491,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.868730664527096,-42.31484751576592,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.85831032267833,-42.32057346766432,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.872893872868005,-42.33693066698778,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.870115638391745,-42.33588626707354,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.855103718503766,-42.3505546840174,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.845529349429725,-42.33132270947132,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.877138069796032,-42.34835537660484,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.87290134676471,-42.318325037449945,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.850257500000005,-42.33310199999999,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.858237687090163,-42.24934604702898,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.8768582126478,-42.32068617100536,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.91419582039604,-42.31460303635795,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.87346685954825,-42.32765727300318,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.865823428352343,-42.29160824794325,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.83385580387651,-42.35016518174438,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.86316247165046,-42.329823876168525,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.881679981914505,-42.31561980511298,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.87166871153863,-42.3369077012765,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.88278316543503,-42.313730125649045,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.865120179523977,-42.34261854698401,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.87105721771643,-42.33647910501857,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.856994,-42.324966,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.881912002742617,-42.36083335283435,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.871748264008357,-42.32561898958003,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.870932135941644,-42.34073018109512,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.865823428352343,-42.29160824794325,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.851290446849667,-42.27718441804494,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.857337174339467,-42.2552871944544,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.86632233405841,-42.33894248044429,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.86049382477363,-42.33054981943962,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.858237687090163,-42.24934604702898,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.85672938690812,-42.32469604667938,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.878987935460973,-42.357431613120575,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.87981913242873,-42.36096963143337,araruama
da122df9eeddfedc1dc1f5349a1a690c,5625721.09,-22.891314600730755,-42.36262803243803,araruama
